日付,始値,高値,安値,終値,13週平均,26週平均,VWAP,出来高,13週平均,26週平均,売残,買残,倍率
20060818,       3550,       3800,       3550,       3730,    3640.76,     3957.5,         --,         928500,         984600,      883343.15,              0,              0,          0
20060811,       3510,       3580,       3450,       3550,    3656.15,    3975.58,         --,         856900,      975576.92,       879544.3,              0,              0,          0
20060804,       3980,       3980,       3460,       3500,    3688.46,    4011.76,         --,        1899800,      994576.92,       879214.3,              0,              0,          0
20060728,       3670,       4040,       3620,       3980,    3743.84,    4051.27,         --,        1670600,      860846.15,      854684.73,              0,              0,          0
20060721,       3550,       3680,       3420,       3620,    3756.92,    4074.77,         --,        1059200,      796607.69,      824408.19,              0,              0,          0
20060714,       3430,       3590,       3400,       3540,    3820.76,    4114.91,         --,         762500,       784292.3,      834553.23,              0,              0,          0
20060707,       3610,       3620,       3430,       3480,    3875.38,    4165.81,         --,         680400,      783538.46,      899695.23,              0,              0,          0
20060630,       3650,       3750,       3540,       3600,    3946.92,    4203.65,         --,        1229500,      777715.38,      891489.84,              0,              0,          0
20060623,       3620,       3760,       3580,       3670,    4011.53,    4230.22,         --,         600600,      719581.53,         858146,              0,              0,          0
20060616,       3570,       3910,       3510,       3670,    4078.17,     4254.8,         --,        1033900,       712592.3,      854266.38,              0,              0,          0
20060609,       3800,       3820,       3440,       3470,    4142.01,    4272.03,         --,         833800,      679473.07,      852387.53,              0,              0,          0
20060602,       3820,       3820,       3690,       3750,    4212.15,    4301.85,         --,         439700,      674827.69,      866107.96,              0,              0,          0
20060526,       3920,       3930,       3660,       3770,    4245.36,    4314.61,         --,         804400,      751783.15,       878769.5,              0,              0,          0
20060519,       3980,       4060,       3810,       3930,    4274.24,    4319.96,         --,         811200,       782086.3,      870309.11,              0,              0,          0
20060512,       4210,       4240,       3930,       3970,       4295,    4326.15,         --,        1103900,      783511.69,      862077.96,              0,              0,          0
20060502,       4200,       4270,       4160,       4220,    4335.07,     4325.2,         --,         161300,      763851.69,       849874.5,              0,              0,          0
20060428,       4410,       4440,       4130,       4150,     4358.7,     4304.5,         --,         835500,       848523.3,      866136.03,              0,              0,          0
20060421,       4300,       4460,       4260,       4450,    4392.62,    4291.39,         --,         899100,      852208.69,      853065.26,              0,              0,          0
20060414,       4380,       4400,       4180,       4250,    4409.05,    4261.49,         --,         752700,      884814.15,      849314.11,              0,              0,          0
20060407,       4450,       4500,       4380,       4410,    4456.25,    4235.79,         --,         604700,        1015852,      835628.73,              0,              0,          0
20060331,     4536.3,     4563.6,       4390,       4440,    4460.37,    4202.19,         --,         473760,      1005264.3,      835064.88,              0,              0,          0
20060324,     4499.9,     4599.9,     4499.9,     4536.3,     4448.9,    4166.73,         --,         509740,      996710.46,      839994.11,              0,              0,          0
20060317,     4427.2,     4563.6,     4363.6,     4499.9,    4431.42,    4127.92,         --,         603350,      995940.46,      836863.34,              0,              0,          0
20060310,     4227.2,     4390.9,     4145.4,     4381.8,    4402.05,       4094,         --,         773410,        1025302,      821873.73,              0,              0,          0
20060303,     4118.1,       4409,     4045.4,     4181.8,    4391.56,    4063.23,         --,        1440121,     1057388.23,       815654.5,              0,              0,          0
20060224,       4209,     4354.5,       4009,     4145.4,    4383.86,    4041.55,         --,        1198341,     1005755.84,      773105.61,              0,              0,          0
